title,date,description
Sky mulls cutting support for wBTC over Justin Sun affiliations,2024-09-13 08:24:00,"Sky, formerly MakerDAO, is evaluating the removal of Wrapped Bitcoin from SparkLend over concerns about its ties to Justin Sun. Sky is considering removing Wrapped Bitcoin (WBTC) as collateral from its decentralized finance platform SparkLend, citing concerns about the token’s…"
Top GOP lawmakers scrutinize SEC’s Gensler on hiring,2024-09-12 15:53:00,"Gary Gensler, chair of the Securities and Exchange Commission, is under fire for his staff hiring choices at the regulatory agency. Republican lawmakers have opened an investigation into hiring decisions at the U.S. SEC under chair Gary Gensler, following accusations…"
"Avalanche is at risk as staking yield, active addresses dip",2024-09-12 14:54:00,"Avalanche, the 14th-biggest cryptocurrency, is stuck in a deep bear market amid weak on-chain metrics and falling staking yields. Avalanche active addresses are falling Avalanche (AVAX) was trading at $23.8, down by over 63% from its highest point in March.…"
"ETH holders cash out for Raboo’s ROI, leaving DOGS struggling to keep up",2024-09-12 08:13:00,"While Ethereum and DOGS struggle, Raboo’s AI-backed MemeFi platform is set to soar with huge ROI. #sponsored"
The next chapter in the Robinhood stock saga: What solution FTX offers to the conflict,2024-09-11 15:48:00,"Bankrupt crypto exchange FTX has settled emergent technologies over $600 million in Robinhood stock. The motion, filed by FTX CEO John Ray III, says the platform is willing to pay Emergent $14 million to cover its administrative costs. In return,…"
Crypto exchange volume in August surged 30% MoM,2024-09-10 15:35:00,"Despite declining crypto prices last month, centralized exchange volumes saw an uptick in activity.  Data from centralized crypto exchanges showed a 30% month-on-month increase in August, even as Bitcoin (BTC) and other digital assets experienced a historical downtrend. August and…"
Celestia price and staking yield at risk ahead of a big unlock,2024-09-10 15:06:00,"Celestia price continued its sell-off this week and is hovering at its lowest point since November 2023, ahead of a major token unlock. Celestia (TIA) dropped to $4.15 on Sept. 10, down by more than 80% from its highest level…"
Top 10 Ethereum cloud mining platforms in 2024,2024-09-09 17:37:00,Cloud mining emerges as a top way to earn Ethereum in 2024. Discover the top 10 platforms and free options in this guide. #sponsoredcontent
"SEC crypto fines spiked 3,018% in one year",2024-09-09 16:39:00,"The SEC’s aggressive digital asset enforcement actions have netted billions in settlements, the bulk of which occurred this year. Since the U.S. Securities and Exchange Commission extended its oversight to the nascent crypto industry in 2013, civil penalties levied against…"
Alchemy Pay brings crypto payments to Telegram via TON network,2024-09-09 14:42:00,"Alchemy Pay has launched its crypto payment solutions on Telegram through The Open Network. This addition will allow users of the popular messaging app to make crypto transactions without leaving the platform, making it easier for Telegram’s user base to…"
Catizen listing date nears as exchanges prepare for launch,2024-09-09 14:06:00,"Catizen price is performing well in pre-market futures ahead of the official airdrop scheduled for Sept. 20. Catizen (CATI) token was trading at $0.51 on Monday on OKX, up by 45% from its lowest level on Sep. 5. This rebound…"
MakerDAO wants to be compliant rather than centralized,2024-09-09 11:48:00,"MakerDAO’s rebranding to Sky has diehard decentralized finance fans worried, but expert claims the move was necessary for the platform. On Aug. 27, MakerDAO founder Rune Christensen announced that the DeFi platform will rebrand as Sky. The protocol’s Dai (DAI)…"
"Crypto ETF outflows, Durov speaks, Harris vs. Trump | Weekly Recap",2024-09-08 13:27:00,Spot crypto ETFs recorded multiple outflows; Telegram’s Pavel Durov talks arrest; Ripple co-founder backs Kamala Harris ahead of her debate with Donald Trump.
"Dogwifhat, Cardano struggle while ETFSwap is expected to rally 2,400% in 14 days",2024-09-08 04:12:00,"As Dogwifhat and Cardano falter, ETFSwap surges, promising a 2,400% rally in just 14 days. #pressrelease"
Trump crypto venture peeves allies: ‘Huge mistake… the juiciest DeFi target ever’,2024-09-07 20:46:00,"The latest Trump family business venture — originally pitched as a DeFi platform dubbed “The Defiant Ones,” but has since been rebranded as World Liberty Financial — is fraught with controversy just days after it was unveiled. While Trump’s eldest…"
"Solana, Jasmy prices brace for rare risky chart patterns",2024-09-07 13:33:00,"Solana, JasmyCoin, and other altcoins continued their strong sell-off this week as the crypto fear and greed index fell. Solana and Jasmy are in a bear market JasmyCoin (JASMY) dropped to a low of $0.01717, down by over 58% from…"
Here’s why the DOGS token is rising as cryptocurrencies sink,2024-09-06 17:52:00,"DOGS token rose for the third consecutive day as most cryptocurrencies retreated after the U.S. jobs report reignited recession fears. DOGS (DOGS), which recently launched its airdrop, rose to a high of $0.0011, up by 16.5% from its lowest point…"
Neiro on ETH price doubles as crypto dump unfolds,2024-09-06 16:09:00,"It was a sea of red in the crypto and stock markets on Friday, Sep. 6, as the market reacted to the mixed U.S. nonfarm payrolls report. Bitcoin (BTC) crashed to $53,000, its lowest point since Aug. 7 while AAVE…"
Bybit gains formal consent for full authorization in Kazakhstan,2024-09-06 15:48:00,"Bybit has received formal consent from the Astana Financial Services Authority for full authorization in Kazakhstan. In a Sept. 6 press release, Bybit said it aims to tap into the growing crypto market in Kazakhstan and the broader Commonwealth of Independent…"
Fantom price sell-off continues as Sonic testnet goes live,2024-09-06 15:00:00,"Fantom token continued its downward trend on Friday, Sept. 6, after the Sonic testnet went live and its transactions rose. Fantom (FTM) price was trading at $0.387, its lowest swing since Aug. 20 and 27% below its highest point in…"
"Crypto startup valuations face tough market conditions, VC expert warns",2024-09-06 10:50:00,"In today’s market, misjudging crypto startup valuations can lead to wasted time and unfavorable fundraising outcomes, a managing partner at hash3xyz says. Crypto venture capital sentiment has reached its lowest point since late 2022, with declining valuations and investor caution…"
"Helium price flips crucial resistance, pointing to more upside",2024-09-05 14:18:00,"Helium continued its strong rally this week, making it the best-performing major token in recent weeks. HNT token crosses key resistance point Helium (HNT) rose to a high of $8.35, its highest level since March 14, surging by over 182%…"
India’s FIU considers approving two more foreign crypto exchanges,2024-09-05 08:04:00,"Following Binance and KuCoin, two more offshore cryptocurrency exchanges could receive the green light from India’s financial watchdog by March 2025. Sources familiar with the matter told a local media outlet that India’s Financial Intelligence Unit is reviewing registration requests…"
Best crypto staking platforms,2024-09-04 19:43:00,"Crypto staking platforms have become more and more popular in recent years, with the total value of staked crypto assets rising around 1,100% from 2020 to 2023. This article will list the best crypto staking platforms in 2024 as well…"
"DTX Exchange gets bigger as institutional capitalists prefer it over LINK, Polygon",2024-09-04 11:07:00,"New projects like DTX Exchange are disrupting traditional platforms, with its decentralized model challenging giants like Binance and Robinhood. #partnercontent"
GoMining review: Discovering unique mining strategies,2024-09-04 10:00:00,"GoMining presents a new solution for Bitcoin mining challenges post-halving, offering a user-friendly approach that makes mining more accessible and profitable for all. #projectreview"
Reef price rebounds as futures open interest hits 2-year high,2024-09-03 15:51:00,"Reef token rose for five consecutive days as demand in the spot and futures market rose after it was delisted by Binance. Reef (REEF) rose to a high of $0.0012 on Sept. 3, marking its highest point in a month…"
Base Dawgz listing price ends soon—DEX launch in 2 days,2024-09-02 17:17:00,"Base Dawgz, a Shiba Inu-themed memecoin, launches on exchanges in 2 days after raising $3.2M in presale funds. #partnercontent"
"Tron price retreats as ecosystem growth, open interest falls",2024-09-02 12:43:00,"Tron price has retreated over the past eight days as recent momentum in the ecosystem began to fade. Tron (TRX) was trading at $0.1565 on Monday, Sep. 2, down by over 7% from its highest point this year. This retreat…"
Bybit unveils spot trading pairs with TRY in Turkish expansion push,2024-09-02 11:26:00,"Bybit launches spot TRY trading pairs, offering Turkish users direct access to cryptocurrencies without the need for conversion steps. Bybit is intensifying its expansion in Turkey by launching Turkish Lira trading pairs on its spot market, allowing users to trade…"
Cardano remains in bearish territory despite Chang hardfork,2024-09-02 11:25:00,"Cardano has experienced a drop in price despite the Layer-1 blockchain completing its highly anticipated  Chang upgrade. The Chang hardfork introduces key changes to Cardano, including on-chain voting, Delegate Representatives, enhanced smart contract capabilities, and a new governance structure with…"
Bearish September brought $155m in cryptocurrency liquidations,2024-09-02 08:53:00,"As expected, the bearish start in September has brought an increased amount of liquidation to the cryptocurrency market. According to data provided by Coinglass, the total amount of crypto liquidations increased by 176% in the past 24 hours and is…"
